repetition,player_a,player_b,score_a,score_b,avg_a,avg_b,cooperation_a,cooperation_b
0,Random: 0.5,First by Joss: 0.9,382.0,487.0,1.91,2.435,0.525,0.42
0,First by Tullock,First by Tullock,268.0,278.0,1.34,1.39,0.16,0.15
0,First by Tullock,First by Anonymous,451.0,436.0,2.255,2.18,0.48,0.495
0,First by Anonymous,First by Tullock,436.0,451.0,2.18,2.255,0.495,0.48
0,First by Tullock,Random: 0.5,476.0,396.0,2.38,1.98,0.42,0.5
0,Random: 0.5,First by Tullock,396.0,476.0,1.98,2.38,0.5,0.42
0,First by Anonymous,First by Anonymous,418.0,483.0,2.09,2.415,0.535,0.47
0,First by Anonymous,Random: 0.5,434.0,459.0,2.17,2.295,0.495,0.47
0,Random: 0.5,First by Anonymous,459.0,434.0,2.295,2.17,0.47,0.495
0,Random: 0.5,Random: 0.5,480.0,430.0,2.4,2.15,0.505,0.555
