seed,repetition,opponent,target_avg
4,8,mistrust,1.03
4,8,WSLS,3.0
4,8,TFTT,3.02
4,8,hard_tft,3.0
4,8,slow_tft,3.02
4,8,GrdTFT,3.0
4,8,prober,2.995
4,8,mem2,3.0
4,8,grok:grok-3-mini,3.0
4,8,Tideman & Chieruzzi,2.98
4,8,Nydegger,3.02
4,8,Grofman,3.0
4,8,Shubik,3.0
4,8,Stein & Rapoport: 0.05,2.98
4,8,GRIM,3.0
4,8,Davis: 10,3.0
4,8,Graaskamp: 0.05,2.795
4,8,Downing,3.02
4,8,"Feld: 1.0, 0.5, 200",1.56
4,8,Joss: 0.9,1.62
4,8,Tullock,2.685
4,8,Anonymous,3.035
4,8,Random: 0.5,2.885
4,9,Cu,3.02
4,9,Du,0.995
4,9,Tit For Tat,3.0
4,9,spiteful,3.0
4,9,soft_majo,3.02
4,9,hard_majo,1.03
4,9,per_cd,2.98
4,9,per_ccd,3.42
4,9,per_ddc,2.315
4,9,mistrust,1.03
4,9,WSLS,3.0
4,9,TFTT,3.02
4,9,hard_tft,3.0
4,9,slow_tft,3.02
4,9,GrdTFT,3.0
4,9,prober,2.995
4,9,mem2,3.0
4,9,grok:grok-3-mini,3.0
4,9,Tideman & Chieruzzi,2.98
4,9,Nydegger,3.02
4,9,Grofman,3.0
4,9,Shubik,3.0
4,9,Stein & Rapoport: 0.05,2.98
4,9,GRIM,3.0
4,9,Davis: 10,3.0
4,9,Graaskamp: 0.05,2.805
4,9,Downing,3.02
4,9,"Feld: 1.0, 0.5, 200",1.725
4,9,Joss: 0.9,1.59
4,9,Tullock,1.555
4,9,Anonymous,2.775
4,9,Random: 0.5,2.81
4,10,Cu,3.02
4,10,Du,0.995
4,10,Tit For Tat,3.0
4,10,spiteful,3.0
4,10,soft_majo,3.02
4,10,hard_majo,1.03
4,10,per_cd,2.98
4,10,per_ccd,3.42
4,10,per_ddc,2.315
4,10,mistrust,1.03
4,10,WSLS,3.0
4,10,TFTT,3.02
4,10,hard_tft,3.0
4,10,slow_tft,3.02
4,10,GrdTFT,3.0
4,10,prober,2.995
4,10,mem2,3.0
4,10,grok:grok-3-mini,3.0
4,10,Tideman & Chieruzzi,2.98
4,10,Nydegger,3.02
4,10,Grofman,3.02
4,10,Shubik,3.0
4,10,Stein & Rapoport: 0.05,2.98
4,10,GRIM,3.0
4,10,Davis: 10,3.0
4,10,Graaskamp: 0.05,2.795
4,10,Downing,3.02
4,10,"Feld: 1.0, 0.5, 200",1.205
4,10,Joss: 0.9,1.05
4,10,Tullock,2.735
4,10,Anonymous,2.905
4,10,Random: 0.5,2.955
4,11,Cu,3.02
4,11,Du,0.995
4,11,Tit For Tat,3.0
4,11,spiteful,3.0
4,11,soft_majo,3.02
4,11,hard_majo,1.03
4,11,per_cd,2.98
4,11,per_ccd,3.42
4,11,per_ddc,2.315
4,11,mistrust,1.03
4,11,WSLS,3.0
4,11,TFTT,3.02
4,11,hard_tft,3.0
4,11,slow_tft,3.02
4,11,GrdTFT,3.0
4,11,prober,2.995
4,11,mem2,3.0
4,11,grok:grok-3-mini,3.0
4,11,Tideman & Chieruzzi,2.98
4,11,Nydegger,3.02
4,11,Grofman,3.0
4,11,Shubik,3.0
4,11,Stein & Rapoport: 0.05,2.98
4,11,GRIM,3.0
4,11,Davis: 10,3.0
4,11,Graaskamp: 0.05,2.81
4,11,Downing,3.02
4,11,"Feld: 1.0, 0.5, 200",1.525
4,11,Joss: 0.9,2.205
4,11,Tullock,1.76
4,11,Anonymous,3.0
4,11,Random: 0.5,2.73
4,12,Cu,3.02
4,12,Du,0.995
4,12,Tit For Tat,3.0
4,12,spiteful,3.0
4,12,soft_majo,3.02
4,12,hard_majo,1.03
4,12,per_cd,2.98
4,12,per_ccd,3.42
4,12,per_ddc,2.315
4,12,mistrust,1.03
4,12,WSLS,3.0
4,12,TFTT,3.02
4,12,hard_tft,3.0
4,12,slow_tft,3.02
4,12,GrdTFT,3.0
4,12,prober,2.995
4,12,mem2,3.0
4,12,grok:grok-3-mini,3.0
4,12,Tideman & Chieruzzi,2.98
4,12,Nydegger,3.02
4,12,Grofman,3.02
4,12,Shubik,3.0
4,12,Stein & Rapoport: 0.05,2.98
4,12,GRIM,3.0
4,12,Davis: 10,3.0
4,12,Graaskamp: 0.05,2.78
4,12,Downing,3.02
4,12,"Feld: 1.0, 0.5, 200",1.595
4,12,Joss: 0.9,1.04
4,12,Tullock,1.22
4,12,Anonymous,2.88
4,12,Random: 0.5,2.85
4,13,Cu,3.02
4,13,Du,0.995
4,13,Tit For Tat,3.0
4,13,spiteful,3.0
4,13,soft_majo,3.02
4,13,hard_majo,1.03
4,13,per_cd,2.98
4,13,per_ccd,3.42
4,13,per_ddc,2.315
4,13,mistrust,1.03
4,13,WSLS,3.0
4,13,TFTT,3.02
4,13,hard_tft,3.0
4,13,slow_tft,3.02
4,13,GrdTFT,3.0
4,13,prober,2.995
4,13,mem2,3.0
4,13,grok:grok-3-mini,3.0
4,13,Tideman & Chieruzzi,2.98
4,13,Nydegger,3.02
4,13,Grofman,3.0
4,13,Shubik,3.0
4,13,Stein & Rapoport: 0.05,2.98
4,13,GRIM,3.0
4,13,Davis: 10,3.0
4,13,Graaskamp: 0.05,2.79
4,13,Downing,3.02
4,13,"Feld: 1.0, 0.5, 200",1.72
4,13,Joss: 0.9,1.25
4,13,Tullock,1.92
4,13,Anonymous,3.065
4,13,Random: 0.5,2.7
4,14,Cu,3.02
4,14,Du,0.995
4,14,Tit For Tat,3.0
4,14,spiteful,3.0
4,14,soft_majo,3.02
4,14,hard_majo,1.03
4,14,per_cd,2.98
4,14,per_ccd,3.42
4,14,per_ddc,2.315
4,14,mistrust,1.03
4,14,WSLS,3.0
4,14,TFTT,3.02
4,14,hard_tft,3.0
4,14,slow_tft,3.02
4,14,GrdTFT,3.0
4,14,prober,2.995
4,14,mem2,3.0
4,14,grok:grok-3-mini,3.0
4,14,Tideman & Chieruzzi,2.98
4,14,Nydegger,3.02
4,14,Grofman,3.0
4,14,Shubik,3.0
4,14,Stein & Rapoport: 0.05,2.98
4,14,GRIM,3.0
4,14,Davis: 10,3.0
4,14,Graaskamp: 0.05,2.795
4,14,Downing,3.02
4,14,"Feld: 1.0, 0.5, 200",1.76
4,14,Joss: 0.9,1.635
4,14,Tullock,2.425
4,14,Anonymous,2.905
4,14,Random: 0.5,2.975
4,15,Cu,3.02
4,15,Du,0.995
4,15,Tit For Tat,3.0
4,15,spiteful,3.0
4,15,soft_majo,3.02
4,15,hard_majo,1.03
4,15,per_cd,2.98
4,15,per_ccd,3.42
4,15,per_ddc,2.315
4,15,mistrust,1.03
4,15,WSLS,3.0
4,15,TFTT,3.02
4,15,hard_tft,3.0
4,15,slow_tft,3.02
4,15,GrdTFT,3.0
4,15,prober,2.995
4,15,mem2,3.0
4,15,grok:grok-3-mini,3.0
4,15,Tideman & Chieruzzi,2.98
4,15,Nydegger,3.02
4,15,Grofman,3.0
4,15,Shubik,3.0
4,15,Stein & Rapoport: 0.05,2.98
4,15,GRIM,3.0
4,15,Davis: 10,3.0
4,15,Graaskamp: 0.05,2.825
4,15,Downing,3.02
4,15,"Feld: 1.0, 0.5, 200",1.86
4,15,Joss: 0.9,1.705
4,15,Tullock,2.88
4,15,Anonymous,3.17
4,15,Random: 0.5,2.97
4,16,Cu,3.02
4,16,Du,0.995
4,16,Tit For Tat,3.0
4,16,spiteful,3.0
4,16,soft_majo,3.02
4,16,hard_majo,1.03
4,16,per_cd,2.98
4,16,per_ccd,3.42
4,16,per_ddc,2.315
4,16,mistrust,1.03
4,16,WSLS,3.0
4,16,TFTT,3.02
4,16,hard_tft,3.0
4,16,slow_tft,3.02
4,16,GrdTFT,3.0
4,16,prober,2.995
4,16,mem2,3.0
4,16,grok:grok-3-mini,3.0
4,16,Tideman & Chieruzzi,2.98
4,16,Nydegger,3.02
4,16,Grofman,3.02
4,16,Shubik,3.0
4,16,Stein & Rapoport: 0.05,2.98
4,16,GRIM,3.0
4,16,Davis: 10,3.0
4,16,Graaskamp: 0.05,2.795
4,16,Downing,3.02
4,16,"Feld: 1.0, 0.5, 200",1.415
4,16,Joss: 0.9,1.855
4,16,Tullock,2.31
4,16,Anonymous,2.94
4,16,Random: 0.5,3.075
4,17,Cu,3.02
4,17,Du,0.995
4,17,Tit For Tat,3.0
4,17,spiteful,3.0
4,17,soft_majo,3.02
4,17,hard_majo,1.03
4,17,per_cd,2.98
4,17,per_ccd,3.42
4,17,per_ddc,2.315
4,17,mistrust,1.03
4,17,WSLS,3.0
4,17,TFTT,3.02
4,17,hard_tft,3.0
4,17,slow_tft,3.02
4,17,GrdTFT,3.0
4,17,prober,2.995
4,17,mem2,3.0
4,17,grok:grok-3-mini,3.0
4,17,Tideman & Chieruzzi,2.98
4,17,Nydegger,3.02
4,17,Grofman,3.0
4,17,Shubik,3.0
4,17,Stein & Rapoport: 0.05,2.98
4,17,GRIM,3.0
4,17,Davis: 10,3.0
4,17,Graaskamp: 0.05,2.795
4,17,Downing,3.02
4,17,"Feld: 1.0, 0.5, 200",1.95
4,17,Joss: 0.9,1.47
4,17,Tullock,2.26
4,17,Anonymous,3.025
4,17,Random: 0.5,2.905
4,18,Cu,3.02
4,18,Du,0.995
4,18,Tit For Tat,3.0
4,18,spiteful,3.0
4,18,soft_majo,3.02
4,18,hard_majo,1.03
4,18,per_cd,2.98
4,18,per_ccd,3.42
4,18,per_ddc,2.315
4,18,mistrust,1.03
4,18,WSLS,3.0
4,18,TFTT,3.02
4,18,hard_tft,3.0
4,18,slow_tft,3.02
4,18,GrdTFT,3.0
4,18,prober,2.995
4,18,mem2,3.0
4,18,grok:grok-3-mini,3.0
4,18,Tideman & Chieruzzi,2.98
4,18,Nydegger,3.02
4,18,Grofman,3.0
4,18,Shubik,3.0
4,18,Stein & Rapoport: 0.05,2.98
4,18,GRIM,3.0
4,18,Davis: 10,3.0
4,18,Graaskamp: 0.05,2.825
4,18,Downing,3.02
4,18,"Feld: 1.0, 0.5, 200",1.42
4,18,Joss: 0.9,1.42
4,18,Tullock,2.66
4,18,Anonymous,2.825
4,18,Random: 0.5,2.95
4,19,Cu,3.02
4,19,Du,0.995
4,19,Tit For Tat,3.0
4,19,spiteful,3.0
4,19,soft_majo,3.02
4,19,hard_majo,1.03
4,19,per_cd,2.98
4,19,per_ccd,3.42
4,19,per_ddc,2.315
4,19,mistrust,1.03
4,19,WSLS,3.0
4,19,TFTT,3.02
4,19,hard_tft,3.0
4,19,slow_tft,3.02
4,19,GrdTFT,3.0
4,19,prober,2.995
4,19,mem2,3.0
4,19,grok:grok-3-mini,3.0
4,19,Tideman & Chieruzzi,2.98
4,19,Nydegger,3.02
4,19,Grofman,3.0
4,19,Shubik,3.0
4,19,Stein & Rapoport: 0.05,2.98
4,19,GRIM,3.0
4,19,Davis: 10,3.0
4,19,Graaskamp: 0.05,2.825
4,19,Downing,3.02
4,19,"Feld: 1.0, 0.5, 200",1.645
4,19,Joss: 0.9,1.075
4,19,Tullock,2.085
4,19,Anonymous,3.02
4,19,Random: 0.5,2.825
5,0,Cu,3.02
5,0,Du,0.995
5,0,Tit For Tat,3.0
5,0,spiteful,3.0
5,0,soft_majo,3.02
5,0,hard_majo,1.03
5,0,per_cd,2.98
5,0,per_ccd,3.42
5,0,per_ddc,2.315
5,0,mistrust,1.03
5,0,WSLS,3.0
5,0,TFTT,3.02
5,0,hard_tft,3.0
5,0,slow_tft,3.02
5,0,GrdTFT,3.0
5,0,prober,2.995
5,0,mem2,3.0
5,0,grok:grok-3-mini,3.0
5,0,Tideman & Chieruzzi,2.98
5,0,Nydegger,3.02
5,0,Grofman,3.02
5,0,Shubik,3.0
5,0,Stein & Rapoport: 0.05,2.98
5,0,GRIM,3.0
5,0,Davis: 10,3.0
5,0,Graaskamp: 0.05,2.78
5,0,Downing,3.02
5,0,"Feld: 1.0, 0.5, 200",1.615
5,0,Joss: 0.9,2.375
5,0,Tullock,1.675
5,0,Anonymous,3.01
5,0,Random: 0.5,2.95
5,1,Cu,3.02
5,1,Du,0.995
5,1,Tit For Tat,3.0
5,1,spiteful,3.0
5,1,soft_majo,3.02
5,1,hard_majo,1.03
5,1,per_cd,2.98
5,1,per_ccd,3.42
5,1,per_ddc,2.315
5,1,mistrust,1.03
5,1,WSLS,3.0
5,1,TFTT,3.02
5,1,hard_tft,3.0
5,1,slow_tft,3.02
5,1,GrdTFT,3.0
5,1,prober,2.995
5,1,mem2,3.0
5,1,grok:grok-3-mini,3.0
5,1,Tideman & Chieruzzi,2.98
5,1,Nydegger,3.02
5,1,Grofman,3.02
5,1,Shubik,3.0
5,1,Stein & Rapoport: 0.05,2.98
5,1,GRIM,3.0
5,1,Davis: 10,3.0
5,1,Graaskamp: 0.05,2.825
5,1,Downing,3.02
5,1,"Feld: 1.0, 0.5, 200",1.46
5,1,Joss: 0.9,1.52
5,1,Tullock,1.55
5,1,Anonymous,2.955
5,1,Random: 0.5,2.855
5,2,Cu,3.02
5,2,Du,0.995
5,2,Tit For Tat,3.0
5,2,spiteful,3.0
5,2,soft_majo,3.02
5,2,hard_majo,1.03
5,2,per_cd,2.98
5,2,per_ccd,3.42
5,2,per_ddc,2.315
5,2,mistrust,1.03
5,2,WSLS,3.0
5,2,TFTT,3.02
5,2,hard_tft,3.0
5,2,slow_tft,3.02
5,2,GrdTFT,3.0
5,2,prober,2.995
5,2,mem2,3.0
5,2,grok:grok-3-mini,3.0
5,2,Tideman & Chieruzzi,2.98
5,2,Nydegger,3.02
5,2,Grofman,3.0
5,2,Shubik,3.0
5,2,Stein & Rapoport: 0.05,2.98
5,2,GRIM,3.0
5,2,Davis: 10,3.0
5,2,Graaskamp: 0.05,2.78
5,2,Downing,3.02
5,2,"Feld: 1.0, 0.5, 200",1.32
5,2,Joss: 0.9,1.04
5,2,Tullock,2.775
5,2,Anonymous,2.85
5,2,Random: 0.5,2.87
5,3,Cu,3.02
5,3,Du,0.995
5,3,Tit For Tat,3.0
5,3,spiteful,3.0
5,3,soft_majo,3.02
5,3,hard_majo,1.03
5,3,per_cd,2.98
5,3,per_ccd,3.42
5,3,per_ddc,2.315
5,3,mistrust,1.03
5,3,WSLS,3.0
5,3,TFTT,3.02
5,3,hard_tft,3.0
5,3,slow_tft,3.02
5,3,GrdTFT,3.0
5,3,prober,2.995
5,3,mem2,3.0
5,3,grok:grok-3-mini,3.0
5,3,Tideman & Chieruzzi,2.98
5,3,Nydegger,3.02
5,3,Grofman,3.0
5,3,Shubik,3.0
5,3,Stein & Rapoport: 0.05,2.98
5,3,GRIM,3.0
5,3,Davis: 10,3.0
5,3,Graaskamp: 0.05,2.79
5,3,Downing,3.02
5,3,"Feld: 1.0, 0.5, 200",1.255
5,3,Joss: 0.9,1.41
5,3,Tullock,1.765
5,3,Anonymous,2.985
5,3,Random: 0.5,2.985
5,4,Cu,3.02
5,4,Du,0.995
5,4,Tit For Tat,3.0
5,4,spiteful,3.0
5,4,soft_majo,3.02
5,4,hard_majo,1.03
5,4,per_cd,2.98
5,4,per_ccd,3.42
5,4,per_ddc,2.315
5,4,mistrust,1.03
5,4,WSLS,3.0
5,4,TFTT,3.02
5,4,hard_tft,3.0
5,4,slow_tft,3.02
5,4,GrdTFT,3.0
5,4,prober,2.995
5,4,mem2,3.0
5,4,grok:grok-3-mini,3.0
5,4,Tideman & Chieruzzi,2.98
5,4,Nydegger,3.02
5,4,Grofman,3.02
5,4,Shubik,3.0
5,4,Stein & Rapoport: 0.05,2.98
5,4,GRIM,3.0
5,4,Davis: 10,3.0
5,4,Graaskamp: 0.05,2.795
5,4,Downing,3.02
5,4,"Feld: 1.0, 0.5, 200",1.495
5,4,Joss: 0.9,1.605
5,4,Tullock,1.465
5,4,Anonymous,2.98
5,4,Random: 0.5,2.795
5,5,Cu,3.02
5,5,Du,0.995
5,5,Tit For Tat,3.0
5,5,spiteful,3.0
5,5,soft_majo,3.02
5,5,hard_majo,1.03
5,5,per_cd,2.98
5,5,per_ccd,3.42
5,5,per_ddc,2.315
5,5,mistrust,1.03
5,5,WSLS,3.0
5,5,TFTT,3.02
5,5,hard_tft,3.0
5,5,slow_tft,3.02
5,5,GrdTFT,3.0
5,5,prober,2.995
5,5,mem2,3.0
5,5,grok:grok-3-mini,3.0
5,5,Tideman & Chieruzzi,2.98
5,5,Nydegger,3.02
5,5,Grofman,3.0
5,5,Shubik,3.0
5,5,Stein & Rapoport: 0.05,2.98
5,5,GRIM,3.0
5,5,Davis: 10,3.0
5,5,Graaskamp: 0.05,2.78
5,5,Downing,3.02
5,5,"Feld: 1.0, 0.5, 200",1.695
5,5,Joss: 0.9,2.73
5,5,Tullock,2.205
5,5,Anonymous,2.995
5,5,Random: 0.5,2.945
5,6,Cu,3.02
5,6,Du,0.995
5,6,Tit For Tat,3.0
5,6,spiteful,3.0
5,6,soft_majo,3.02
5,6,hard_majo,1.03
5,6,per_cd,2.98
5,6,per_ccd,3.42
5,6,per_ddc,2.315
5,6,mistrust,1.03
5,6,WSLS,3.0
5,6,TFTT,3.02
5,6,hard_tft,3.0
5,6,slow_tft,3.02
5,6,GrdTFT,3.0
5,6,prober,2.995
5,6,mem2,3.0
5,6,grok:grok-3-mini,3.0
5,6,Tideman & Chieruzzi,2.98
5,6,Nydegger,3.02
5,6,Grofman,3.0
5,6,Shubik,3.0
5,6,Stein & Rapoport: 0.05,2.98
5,6,GRIM,3.0
5,6,Davis: 10,3.0
5,6,Graaskamp: 0.05,2.795
5,6,Downing,3.02
5,6,"Feld: 1.0, 0.5, 200",1.695
5,6,Joss: 0.9,1.05
5,6,Tullock,2.04
5,6,Anonymous,2.96
5,6,Random: 0.5,2.725
5,7,Cu,3.02
5,7,Du,0.995
5,7,Tit For Tat,3.0
5,7,spiteful,3.0
5,7,soft_majo,3.02
5,7,hard_majo,1.03
5,7,per_cd,2.98
5,7,per_ccd,3.42
5,7,per_ddc,2.315
5,7,mistrust,1.03
5,7,WSLS,3.0
5,7,TFTT,3.02
5,7,hard_tft,3.0
5,7,slow_tft,3.02
5,7,GrdTFT,3.0
5,7,prober,2.995
5,7,mem2,3.0
5,7,grok:grok-3-mini,3.0
5,7,Tideman & Chieruzzi,2.98
5,7,Nydegger,3.02
5,7,Grofman,3.02
5,7,Shubik,3.0
5,7,Stein & Rapoport: 0.05,2.98
5,7,GRIM,3.0
5,7,Davis: 10,3.0
5,7,Graaskamp: 0.05,2.825
5,7,Downing,3.02
5,7,"Feld: 1.0, 0.5, 200",1.465
5,7,Joss: 0.9,1.755
5,7,Tullock,2.825
5,7,Anonymous,2.825
5,7,Random: 0.5,2.78
5,8,Cu,3.02
5,8,Du,0.995
5,8,Tit For Tat,3.0
5,8,spiteful,3.0
5,8,soft_majo,3.02
5,8,hard_majo,1.03
5,8,per_cd,2.98
5,8,per_ccd,3.42
5,8,per_ddc,2.315
5,8,mistrust,1.03
5,8,WSLS,3.0
5,8,TFTT,3.02
5,8,hard_tft,3.0
5,8,slow_tft,3.02
5,8,GrdTFT,3.0
5,8,prober,2.995
5,8,mem2,3.0
5,8,grok:grok-3-mini,3.0
5,8,Tideman & Chieruzzi,2.98
5,8,Nydegger,3.02
5,8,Grofman,3.0
5,8,Shubik,3.0
5,8,Stein & Rapoport: 0.05,2.98
5,8,GRIM,3.0
5,8,Davis: 10,3.0
5,8,Graaskamp: 0.05,2.765
5,8,Downing,3.02
5,8,"Feld: 1.0, 0.5, 200",1.465
5,8,Joss: 0.9,2.15
5,8,Tullock,2.675
5,8,Anonymous,2.795
5,8,Random: 0.5,2.72
5,9,Cu,3.02
5,9,Du,0.995
5,9,Tit For Tat,3.0
5,9,spiteful,3.0
5,9,soft_majo,3.02
5,9,hard_majo,1.03
5,9,per_cd,2.98
5,9,per_ccd,3.42
5,9,per_ddc,2.315
5,9,mistrust,1.03
5,9,WSLS,3.0
5,9,TFTT,3.02
5,9,hard_tft,3.0
5,9,slow_tft,3.02
5,9,GrdTFT,3.0
5,9,prober,2.995
5,9,mem2,3.0
5,9,grok:grok-3-mini,3.0
5,9,Tideman & Chieruzzi,2.98
5,9,Nydegger,3.02
5,9,Grofman,3.0
5,9,Shubik,3.0
5,9,Stein & Rapoport: 0.05,2.98
5,9,GRIM,3.0
5,9,Davis: 10,3.0
5,9,Graaskamp: 0.05,2.795
5,9,Downing,3.02
5,9,"Feld: 1.0, 0.5, 200",1.485
5,9,Joss: 0.9,1.365
5,9,Tullock,2.87
5,9,Anonymous,2.82
5,9,Random: 0.5,2.825
5,10,Cu,3.02
5,10,Du,0.995
5,10,Tit For Tat,3.0
5,10,spiteful,3.0
5,10,soft_majo,3.02
5,10,hard_majo,1.03
5,10,per_cd,2.98
5,10,per_ccd,3.42
5,10,per_ddc,2.315
5,10,mistrust,1.03
5,10,WSLS,3.0
5,10,TFTT,3.02
5,10,hard_tft,3.0
5,10,slow_tft,3.02
5,10,GrdTFT,3.0
5,10,prober,2.995
5,10,mem2,3.0
5,10,grok:grok-3-mini,3.0
5,10,Tideman & Chieruzzi,2.98
5,10,Nydegger,3.02
5,10,Grofman,3.0
5,10,Shubik,3.0
5,10,Stein & Rapoport: 0.05,2.98
5,10,GRIM,3.0
5,10,Davis: 10,3.0
5,10,Graaskamp: 0.05,2.78
5,10,Downing,3.02
5,10,"Feld: 1.0, 0.5, 200",1.88
5,10,Joss: 0.9,2.835
5,10,Tullock,1.77
5,10,Anonymous,2.99
5,10,Random: 0.5,2.79
5,11,Cu,3.02
5,11,Du,0.995
5,11,Tit For Tat,3.0
5,11,spiteful,3.0
5,11,soft_majo,3.02
5,11,hard_majo,1.03
5,11,per_cd,2.98
5,11,per_ccd,3.42
5,11,per_ddc,2.315
5,11,mistrust,1.03
5,11,WSLS,3.0
5,11,TFTT,3.02
5,11,hard_tft,3.0
5,11,slow_tft,3.02
5,11,GrdTFT,3.0
5,11,prober,2.995
5,11,mem2,3.0
5,11,grok:grok-3-mini,3.0
5,11,Tideman & Chieruzzi,2.98
5,11,Nydegger,3.02
5,11,Grofman,3.0
5,11,Shubik,3.0
5,11,Stein & Rapoport: 0.05,2.98
5,11,GRIM,3.0
5,11,Davis: 10,3.0
5,11,Graaskamp: 0.05,2.795
5,11,Downing,3.02
5,11,"Feld: 1.0, 0.5, 200",2.005
5,11,Joss: 0.9,1.555
5,11,Tullock,2.01
5,11,Anonymous,2.815
5,11,Random: 0.5,2.74
5,12,Cu,3.02
5,12,Du,0.995
5,12,Tit For Tat,3.0
5,12,spiteful,3.0
5,12,soft_majo,3.02
5,12,hard_majo,1.03
5,12,per_cd,2.98
5,12,per_ccd,3.42
5,12,per_ddc,2.315
5,12,mistrust,1.03
5,12,WSLS,3.0
5,12,TFTT,3.02
5,12,hard_tft,3.0
5,12,slow_tft,3.02
5,12,GrdTFT,3.0
5,12,prober,2.995
5,12,mem2,3.0
5,12,grok:grok-3-mini,3.0
5,12,Tideman & Chieruzzi,2.98
5,12,Nydegger,3.02
5,12,Grofman,3.0
5,12,Shubik,3.0
5,12,Stein & Rapoport: 0.05,2.98
5,12,GRIM,3.0
5,12,Davis: 10,3.0
5,12,Graaskamp: 0.05,2.84
5,12,Downing,3.02
5,12,"Feld: 1.0, 0.5, 200",1.83
5,12,Joss: 0.9,1.095
5,12,Tullock,1.285
5,12,Anonymous,2.715
5,12,Random: 0.5,2.745
5,13,Cu,3.02
5,13,Du,0.995
5,13,Tit For Tat,3.0
5,13,spiteful,3.0
5,13,soft_majo,3.02
5,13,hard_majo,1.03
5,13,per_cd,2.98
5,13,per_ccd,3.42
5,13,per_ddc,2.315
5,13,mistrust,1.03
5,13,WSLS,3.0
5,13,TFTT,3.02
5,13,hard_tft,3.0
5,13,slow_tft,3.02
5,13,GrdTFT,3.0
5,13,prober,2.995
5,13,mem2,3.0
5,13,grok:grok-3-mini,3.0
5,13,Tideman & Chieruzzi,2.98
5,13,Nydegger,3.02
5,13,Grofman,3.02
5,13,Shubik,3.0
5,13,Stein & Rapoport: 0.05,2.98
5,13,GRIM,3.0
5,13,Davis: 10,3.0
5,13,Graaskamp: 0.05,2.795
5,13,Downing,3.02
5,13,"Feld: 1.0, 0.5, 200",1.655
5,13,Joss: 0.9,1.61
5,13,Tullock,2.805
5,13,Anonymous,3.005
5,13,Random: 0.5,2.915
5,14,Cu,3.02
5,14,Du,0.995
5,14,Tit For Tat,3.0
5,14,spiteful,3.0
5,14,soft_majo,3.02
5,14,hard_majo,1.03
5,14,per_cd,2.98
5,14,per_ccd,3.42
5,14,per_ddc,2.315
5,14,mistrust,1.03
5,14,WSLS,3.0
5,14,TFTT,3.02
5,14,hard_tft,3.0
5,14,slow_tft,3.02
5,14,GrdTFT,3.0
5,14,prober,2.995
5,14,mem2,3.0
5,14,grok:grok-3-mini,3.0
5,14,Tideman & Chieruzzi,2.98
5,14,Nydegger,3.02
5,14,Grofman,3.0
5,14,Shubik,3.0
5,14,Stein & Rapoport: 0.05,2.98
5,14,GRIM,3.0
5,14,Davis: 10,3.0
5,14,Graaskamp: 0.05,2.805
5,14,Downing,3.02
5,14,"Feld: 1.0, 0.5, 200",1.905
5,14,Joss: 0.9,1.255
5,14,Tullock,1.34
5,14,Anonymous,2.615
5,14,Random: 0.5,3.045
5,15,Cu,3.02
5,15,Du,0.995
5,15,Tit For Tat,3.0
5,15,spiteful,3.0
5,15,soft_majo,3.02
5,15,hard_majo,1.03
5,15,per_cd,2.98
5,15,per_ccd,3.42
5,15,per_ddc,2.315
5,15,mistrust,1.03
5,15,WSLS,3.0
5,15,TFTT,3.02
5,15,hard_tft,3.0
5,15,slow_tft,3.02
5,15,GrdTFT,3.0
5,15,prober,2.995
5,15,mem2,3.0
5,15,grok:grok-3-mini,3.0
5,15,Tideman & Chieruzzi,2.98
5,15,Nydegger,3.02
5,15,Grofman,3.02
5,15,Shubik,3.0
5,15,Stein & Rapoport: 0.05,2.98
5,15,GRIM,3.0
5,15,Davis: 10,3.0
5,15,Graaskamp: 0.05,2.775
5,15,Downing,3.02
5,15,"Feld: 1.0, 0.5, 200",1.63
5,15,Joss: 0.9,1.04
5,15,Tullock,2.75
5,15,Anonymous,3.0
5,15,Random: 0.5,2.84
5,16,Cu,3.02
5,16,Du,0.995
5,16,Tit For Tat,3.0
5,16,spiteful,3.0
5,16,soft_majo,3.02
5,16,hard_majo,1.03
5,16,per_cd,2.98
5,16,per_ccd,3.42
5,16,per_ddc,2.315
5,16,mistrust,1.03
5,16,WSLS,3.0
5,16,TFTT,3.02
5,16,hard_tft,3.0
5,16,slow_tft,3.02
5,16,GrdTFT,3.0
5,16,prober,2.995
5,16,mem2,3.0
5,16,grok:grok-3-mini,3.0
5,16,Tideman & Chieruzzi,2.98
5,16,Nydegger,3.02
5,16,Grofman,3.0
5,16,Shubik,3.0
5,16,Stein & Rapoport: 0.05,2.98
5,16,GRIM,3.0
5,16,Davis: 10,3.0
5,16,Graaskamp: 0.05,2.765
5,16,Downing,3.02
5,16,"Feld: 1.0, 0.5, 200",1.565
5,16,Joss: 0.9,1.91
5,16,Tullock,1.235
5,16,Anonymous,2.92
5,16,Random: 0.5,2.685
5,17,Cu,3.02
5,17,Du,0.995
5,17,Tit For Tat,3.0
5,17,spiteful,3.0
5,17,soft_majo,3.02
5,17,hard_majo,1.03
5,17,per_cd,2.98
5,17,per_ccd,3.42
5,17,per_ddc,2.315
5,17,mistrust,1.03
5,17,WSLS,3.0
5,17,TFTT,3.02
5,17,hard_tft,3.0
5,17,slow_tft,3.02
5,17,GrdTFT,3.0
5,17,prober,2.995
5,17,mem2,3.0
5,17,grok:grok-3-mini,3.0
5,17,Tideman & Chieruzzi,2.98
5,17,Nydegger,3.02
5,17,Grofman,3.0
5,17,Shubik,3.0
5,17,Stein & Rapoport: 0.05,2.98
